Title: newairtable_18
Thickness to Chord Ratio: 0.0848657801
Zero Lift AOA (deg): 0
Reverse Camber Direction: 0

Reynolds Number: 0.05e6
AOA (deg) CL CD Cm25
-180.000000   0.000000   0.103238   0.000000
-170.000000   0.372801   0.139528   0.399894
-160.000000   0.562351   0.243700   0.267029
-150.000000   0.542856   0.402858   0.252633
-140.000000   0.531259   0.597107   0.269928
-130.000000   0.490670   0.802152   0.295522
-120.000000   0.411391   0.992002   0.319915
-110.000000   0.295522   1.142462   0.336811
-100.000000   0.153359   1.234038   0.341809
-90.000000   0.000000   1.253933   0.332412
-80.000000  -0.153359   1.234038   0.317016
-70.000000  -0.295522   1.142462   0.288424
-60.000000  -0.411391   0.992002   0.250334
-50.000000  -0.490670   0.802152   0.207245
-40.000000  -0.531259   0.597107   0.163357
-30.000000  -0.542856   0.402858   0.121068
-29.000000  -0.548260   0.388854   0.111847
-28.000000  -0.554507   0.375843   0.101530
-27.000000  -0.560993   0.363294   0.090530
-26.000000  -0.567114   0.350674   0.079255
-25.000000  -0.572267   0.337453   0.068119
-24.000000  -0.575846   0.323097   0.057531
-23.000000  -0.577248   0.307076   0.047904
-22.000000  -0.575869   0.288857   0.039647
-21.000000  -0.571105   0.267909   0.033173
-20.000000  -0.562351   0.243700   0.028892
-19.000000  -0.521262   0.213308   0.025393
-18.000000  -0.505566   0.203911   0.019495
-17.000000  -0.494169   0.195013   0.013496
-16.000000  -0.473774   0.184116   0.009497
-15.000000  -0.463477   0.175019   0.004699
-14.000000  -0.448615   0.167366   0.000700
-13.000000  -0.446450   0.158614  -0.004199
-12.000000  -0.426889   0.146563  -0.006998
-11.000000  -0.432222   0.134512  -0.013696
-10.000000  -0.457849   0.117862  -0.016796
 -9.800000  -0.462774   0.114412  -0.017695
 -9.600000  -0.467800   0.110762  -0.018995
 -9.400000  -0.472625   0.107213  -0.020595
 -9.200000  -0.477051   0.103663  -0.022194
 -9.000000  -0.480577   0.100113  -0.023794
 -8.800000  -0.483503   0.096663  -0.025293
 -8.600000  -0.485929   0.093413  -0.026893
 -8.400000  -0.488155   0.090063  -0.028892
 -8.200000  -0.490082   0.086713  -0.031292
 -8.000000  -0.491708   0.083363  -0.033391
 -7.800000  -0.493434   0.079913  -0.034891
 -7.600000  -0.495261   0.076363  -0.036090
 -7.400000  -0.496687   0.072813  -0.036690
 -7.200000  -0.497514   0.069363  -0.037090
 -7.000000  -0.497241   0.066013  -0.037290
 -6.800000  -0.494768   0.062763  -0.036990
 -6.600000  -0.489496   0.059413  -0.036390
 -6.400000  -0.482025   0.056263  -0.035691
 -6.200000  -0.473054   0.053413  -0.034791
 -6.000000  -0.462984   0.051063  -0.033691
 -5.800000  -0.446515   0.049212  -0.032591
 -5.600000  -0.420949   0.047662  -0.031492
 -5.400000  -0.391283   0.046311  -0.030492
 -5.200000  -0.362418   0.044961  -0.029392
 -5.000000  -0.339051   0.043710  -0.028293
 -4.800000  -0.321882   0.042460  -0.027193
 -4.600000  -0.306613   0.041309  -0.026193
 -4.400000  -0.291644   0.040159  -0.025193
 -4.200000  -0.276974   0.038908  -0.024094
 -4.000000  -0.262605   0.037558  -0.022994
 -3.800000  -0.248535   0.036007  -0.021994
 -3.600000  -0.234266   0.034557  -0.021094
 -3.400000  -0.218997   0.033606  -0.020395
 -3.200000  -0.202628   0.032956  -0.019795
 -3.000000  -0.185060   0.032605  -0.019095
 -2.800000  -0.168939   0.031802  -0.017895
 -2.600000  -0.151718   0.031099  -0.016296
 -2.400000  -0.135597   0.030296  -0.014596
 -2.200000  -0.120176   0.029494  -0.012697
 -2.000000  -0.105654   0.028591  -0.011697
 -1.800000  -0.092732   0.027388  -0.013996
 -1.600000  -0.080510   0.026086  -0.017395
 -1.400000  -0.066989   0.025183  -0.017595
 -1.200000  -0.052667   0.024380  -0.015196
 -1.000000  -0.037046   0.023777  -0.013696
 -0.800000  -0.019026   0.023274  -0.015396
 -0.600000   0.000395   0.022871  -0.018695
 -0.400000   0.019715   0.022469  -0.021494
 -0.200000   0.039335   0.022066  -0.024194
  0.000000   0.058555   0.021763  -0.026693
  0.200000   0.079075   0.022006  -0.028892
  0.400000   0.099394   0.022749  -0.030992
  0.600000   0.120614   0.023192  -0.033191
  0.800000   0.142733   0.023635  -0.035491
  1.000000   0.165752   0.023878  -0.037390
  1.200000   0.189771   0.024021  -0.038690
  1.400000   0.215090   0.023965  -0.039789
  1.600000   0.242108   0.023908  -0.040589
  1.800000   0.270625   0.023751  -0.041189
  2.000000   0.302742   0.023494  -0.041489
  2.200000   0.342356   0.023138  -0.041489
  2.400000   0.386070   0.022781  -0.041389
  2.600000   0.427184   0.022324  -0.041189
  2.800000   0.467699   0.021968  -0.040789
  3.000000   0.502115   0.021611  -0.040189
  3.200000   0.532250   0.020966  -0.039490
  3.400000   0.558386   0.020321  -0.038590
  3.600000   0.582622   0.019676  -0.037690
  3.800000   0.604759   0.018931  -0.036690
  4.000000   0.626796   0.018286  -0.035791
  4.200000   0.649233   0.017641  -0.034791
  4.400000   0.672370   0.016996  -0.033791
  4.600000   0.699006   0.016351  -0.032791
  4.800000   0.730241   0.016106  -0.031692
  5.000000   0.759976   0.015961  -0.030592
  5.200000   0.785612   0.016316  -0.029492
  5.400000   0.809249   0.017070  -0.028293
  5.600000   0.831286   0.017825  -0.027093
  5.800000   0.851524   0.018879  -0.025993
  6.000000   0.871661   0.019434  -0.024893
  6.200000   0.884410   0.021371  -0.023794
  6.400000   0.897159   0.023208  -0.022694
  6.600000   0.909408   0.024945  -0.021694
  6.800000   0.921557   0.026482  -0.020595
  7.000000   0.932807   0.028119  -0.019595
  7.200000   0.943056   0.029856  -0.018495
  7.400000   0.952606   0.031793  -0.017395
  7.600000   0.961556   0.033730  -0.016196
  7.800000   0.970006   0.035867  -0.014996
  8.000000   0.978156   0.038104  -0.013796
  8.200000   0.986306   0.040441  -0.012597
  8.400000   0.994357   0.042978  -0.011297
  8.600000   1.002007   0.045715  -0.010097
  8.800000   1.009357   0.048752  -0.008998
  9.000000   1.016608   0.051788  -0.007898
  9.200000   1.037436   0.063405  -0.006798
  9.400000   1.057965   0.075122  -0.005599
  9.600000   1.077994   0.086738  -0.004399
  9.800000   1.098523   0.098455  -0.003099
 10.000000   1.113154   0.110671  -0.001700
 10.200000   1.111688   0.125687   0.000000
 10.400000   1.100625   0.142402   0.001700
 10.600000   1.095361   0.156918   0.002999
 10.800000   1.093796   0.170134   0.003999
 11.000000   1.091431   0.183551   0.004499
 11.200000   1.086167   0.197567   0.003699
 11.400000   1.079203   0.212082   0.001899
 11.600000   1.072139   0.227198  -0.000400
 11.800000   1.064375   0.243114  -0.004199
 12.000000   1.057711   0.259429  -0.008498
 12.200000   1.050252   0.266613  -0.013197
 12.400000   1.042393   0.274397  -0.018095
 12.600000   1.035933   0.282481  -0.022594
 12.800000   1.032173   0.290164  -0.026693
 13.000000   1.032811   0.297248  -0.030292
 13.200000   1.036249   0.303533  -0.033291
 13.400000   1.040287   0.309517  -0.035990
 13.600000   1.045124   0.315201  -0.038490
 13.800000   1.050861   0.320786  -0.040889
 14.000000   1.057698   0.326270  -0.043189
 14.200000   1.065335   0.331855  -0.045388
 14.400000   1.073272   0.337439  -0.047587
 14.600000   1.081408   0.342923  -0.050187
 14.800000   1.089745   0.348108  -0.053286
 15.000000   1.098281   0.352893  -0.055985
 15.200000   1.095738   0.353372  -0.057685
 15.400000   1.095695   0.353552  -0.059084
 15.600000   1.096351   0.353531  -0.060784
 15.800000   1.095908   0.353311  -0.062983
 16.000000   1.092565   0.352890  -0.064983
 16.200000   1.086923   0.352270  -0.066882
 16.400000   1.080682   0.351650  -0.068682
 16.600000   1.073940   0.350830  -0.070581
 16.800000   1.066798   0.349910  -0.072381
 17.000000   1.059157   0.348889  -0.074180
 17.200000   1.051216   0.347769  -0.075980
 17.400000   1.042974   0.346649  -0.077779
 17.600000   1.034533   0.345429  -0.079579
 17.800000   1.025992   0.344209  -0.081278
 18.000000   1.017251   0.342989  -0.082978
 18.200000   1.008510   0.341669  -0.084678
 18.400000   0.999769   0.340449  -0.086277
 18.600000   0.991028   0.339229  -0.087877
 18.800000   0.982486   0.337909  -0.089476
 19.000000   0.974045   0.336788  -0.091076
 19.200000   0.965904   0.335568  -0.092575
 19.400000   0.958063   0.334548  -0.094075
 19.600000   0.950621   0.333428  -0.095475
 19.800000   0.943579   0.332508  -0.096874
 20.000000   0.936938   0.331688  -0.098274
 25.000000   0.821371   0.342873  -0.128063
 30.000000   0.775495   0.402858  -0.151660
 31.000000   0.771455   0.419057  -0.156134
 32.000000   0.768516   0.436322  -0.160587
 33.000000   0.766463   0.454524  -0.165018
 34.000000   0.765081   0.473530  -0.169422
 35.000000   0.764157   0.493209  -0.173797
 36.000000   0.763476   0.513430  -0.178142
 37.000000   0.762824   0.534062  -0.182451
 38.000000   0.761987   0.554973  -0.186724
 39.000000   0.760750   0.576031  -0.190958
 40.000000   0.758899   0.597107  -0.195148
 41.000000   0.756261   0.618090  -0.199294
 42.000000   0.752830   0.638960  -0.203396
 43.000000   0.748640   0.659720  -0.207453
 44.000000   0.743728   0.680373  -0.211465
 45.000000   0.738126   0.700920  -0.215434
 46.000000   0.731871   0.721363  -0.219360
 47.000000   0.724997   0.741706  -0.223243
 48.000000   0.717540   0.761951  -0.227083
 49.000000   0.709534   0.782098  -0.230881
 50.000000   0.701014   0.802152  -0.234638
 51.000000   0.692008   0.822109  -0.238352
 52.000000   0.682512   0.841939  -0.242023
 53.000000   0.672517   0.861611  -0.245648
